valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,emotion
0.467,1964,0.483,['The Ventures'],0.568,156480,0.624,0,4fjN3aSWzWmjzfNW0ulynI,0.00695,6,0.35,-10.34,0,The Twilight Zone,47,25-01-1964,0.0277,113.94,Angry
0.483,1964,0.367,['The Marketts'],0.485,129293,0.779,0,7xAJpAeopaV6rilu3iiwME,0.432,7,0.18,-14.235,1,Out of Limits,48,1964,0.039,133.223,Angry
0.381,1964,0.249,['The Yardbirds'],0.432,145960,0.823,0,4OjqrdD3QILzxkGwNoMk0c,0.00572,0,0.0953,-9.216,1,Shapes of Things - 2015 Remaster,44,1964,0.116,132.21,Angry
0.485,1964,0.585,['Charles Aznavour'],0.33,157240,0.581,0,5paHM9dgKmjUGy8n7HufaH,0.0,0,0.178,-7.171,0,Que c'est triste Venise,54,1964,0.0545,72.152,Angry
0.304,1965,0.0118,['Martha Reeves & The Vandellas'],0.556,165227,0.57,0,6rLqjzGV5VMLDWEnuUqi8q,0.000526,2,0.198,-9.472,1,Dancing In The Street - Stereo,68,01-01-1965,0.0393,126.01,Angry
0.473,1965,0.136,['The Beatles'],0.488,199960,0.539,0,4LLBKnNCrSRrSjSTuiwjE9,0.0,9,0.0538,-8.752,1,You Won't See Me - Remastered 2009,59,03-12-1965,0.0304,115.941,Angry
0.45,1965,0.431,['The Animals'],0.534,194600,0.61,0,5geF5xzPGHxpmk9BDBHphZ,2.79e-06,5,0.0988,-5.276,1,We Gotta Get Out Of This Place - UK Single Version,52,01-09-1965,0.0345,124.05,Angry
0.412,1965,0.291,['The Rolling Stones'],0.508,179133,0.645,0,2jaN6NgXflZTj2z9CWcqaP,3.25e-06,5,0.107,-9.012,1,Time Is On My Side - Mono Version,53,15-01-1965,0.0395,99.302,Angry
0.499,1965,0.695,['Bob Dylan'],0.473,356707,0.574,0,0f5N14nB8xi0p3o4BlVvbx,0.0,11,0.509,-8.189,0,Ballad of a Thin Man,54,30-08-1965,0.032,74.056,Angry
0.439,1965,0.144,['The Rolling Stones'],0.327,221493,0.92,0,7foiOmd1Je7Z0D3TaZCDro,0.84,9,0.774,-5.223,1,The Last Time - Mono Version,52,30-07-1965,0.0611,167.972,Angry
0.479,1965,0.0182,['The Supremes'],0.696,174307,0.521,0,2WjW8DjQru6Ic4KvYDqLys,1.47e-05,0,0.404,-11.168,1,Back In My Arms Again,47,23-07-1965,0.0273,121.215,Angry
0.382,1965,0.778,['Bob Dylan'],0.369,327467,0.691,0,0c2DAekH6ZEnHhf8dM1leK,1.39e-05,0,0.327,-6.234,1,Queen Jane Approximately,48,30-08-1965,0.0387,104.371,Angry
0.431,1965,0.481,['Jay & The Americans'],0.315,153627,0.789,0,6kOGvRl0ie97TShrk210ON,9.71e-06,0,0.105,-6.407,1,Cara Mia,43,01-06-1965,0.0564,129.172,Angry
0.475,1965,0.772,['Bob Dylan'],0.493,245133,0.579,0,2yaf46YMxA5y6bzmWUKgXC,8.06e-05,8,0.0759,-7.743,1,"It Takes a Lot to Laugh, It Takes a Train to Cry",44,30-08-1965,0.0319,93.353,Angry
0.283,1966,0.000825,['The Animals'],0.315,269720,0.534,0,61Q9oJNd9hJQFhSDh6Qlap,0.108,9,0.101,-7.552,0,House Of The Rising Sun,62,1966-02,0.031,116.891,Angry
0.43,1966,0.216,['The Spencer Davis Group'],0.598,178840,0.564,0,3qCHUm73I3o5F1mDEfibzo,0.000204,0,0.277,-6.454,1,Gimme Some Lovin' - Single Mix,56,17-11-1966,0.032,147.619,Angry
0.0534,1966,8.4e-05,['The Beatles'],0.38,179547,0.829,0,00oZhqZIQfL9P5CjOP6JsO,0.00208,5,0.342,-6.105,1,Tomorrow Never Knows - Remastered 2009,57,05-08-1966,0.0405,125.887,Angry
0.37,1966,0.21,['The Byrds'],0.364,214640,0.768,0,2BGNomqCxEDcXyxf8bg27k,0.136,9,0.503,-10.492,1,Eight Miles High,55,18-07-1966,0.0757,130.602,Angry
0.356,1966,0.565,['The Beach Boys'],0.598,150107,0.553,0,0VJZtH2OjNKskNegMVIzYR,6.76e-06,4,0.079,-7.473,1,That's Not Me - Remastered,50,16-06-1966,0.0291,116.04,Angry
0.449,1966,0.182,['The Beatles'],0.493,147973,0.525,0,7orb0y6ySGdsYZywMoQtsD,4.4e-06,9,0.148,-9.289,1,I Want To Tell You - Remastered 2009,51,05-08-1966,0.0315,127.492,Angry
0.271,1966,0.777,['Ike & Tina Turner'],0.389,214880,0.745,0,44BmNSqH9uZV5OfIjGcER3,0.00159,3,0.143,-6.998,1,River Deep - Mountain High,57,01-01-1966,0.0384,83.037,Angry
0.228,1966,0.487,['Napoleon XIV'],0.821,134067,0.707,0,794O0j1i57zgUMC7BCBMqY,0.0,1,0.536,-17.299,1,"They're Coming to Take Me Away, Ha-Haaa!",46,23-05-1966,0.269,107.03,Angry
0.433,1966,0.322,['The Supremes'],0.521,162533,0.606,0,5SCB7L1alKg7ZEeSw7Sq9f,0.000257,10,0.0888,-7.817,0,I Hear A Symphony,49,18-02-1966,0.0277,70.38,Angry
0.445,1966,0.513,['The Beach Boys'],0.22,195533,0.581,0,4CuO8TINNqM3D7aUdNQ3zG,0.0,10,0.168,-5.877,1,I Just Wasn't Made For These Times - Remastered,47,16-06-1966,0.0374,186.427,Angry
0.0679,1966,0.626,['Ennio Morricone'],0.326,162387,0.895,0,2IJJszwGK4NWmh3bNK6CPD,0.843,2,0.109,-4.987,0,"The Good, The Bad and The Ugly - Il Buono, Il Brutto, Il Cattivo (Titles)",53,1966,0.139,107.613,Angry
0.387,1966,0.292,['The Yardbirds'],0.529,142507,0.861,0,07KYQySlrmE94gaLbhvp4X,0.225,11,0.314,-10.581,1,Over Under Sideways Down - The Mono Album,45,15-07-1966,0.0784,96.52,Angry
0.133,1966,0.746,"['Ennio Morricone', ""Edda Dell'Orso""]",0.138,203067,0.712,0,6m4HWTYMRSJkaUuvXTaNmE,0.773,0,0.0714,-5.271,1,The Ecstasy of Gold - L'Estasi Dell'oro,50,1966,0.069,99.877,Angry
0.297,1966,0.18,['The Monkees'],0.456,139093,0.692,0,1vO6HIxVjwj25N1r2KCSEF,0.0,7,0.771,-8.132,1,(Theme From) The Monkees - Original Stereo Version; 2006 Remaster,40,10-10-1966,0.0533,83.039,Angry
0.441,1966,0.276,['The Who'],0.547,149533,0.581,0,1S0F285e5h5BNI2gJAmPqe,0.0119,7,0.212,-6.533,1,Boris The Spider - Mono Version,39,09-12-1966,0.028,98.301,Angry
0.477,1966,0.506,['The Mothers Of Invention'],0.311,350053,0.775,0,2j25bv2cpByJLaNZRKEBwR,0.0,2,0.897,-12.683,1,Trouble Every Day,46,27-06-1966,0.076,121.352,Angry
0.473,1966,0.515,['The Byrds'],0.528,155373,0.617,0,1GTBucE0tthedwiRipSG4g,0.00376,7,0.314,-11.423,1,What's Happening?,39,18-07-1966,0.0289,103.717,Angry
0.464,1966,0.441,['The Monks'],0.65,213707,0.798,0,3XrPNRdFbGZESTGPte23dD,0.000706,9,0.137,-8.126,0,I Hate You,43,01-03-1966,0.0541,110.646,Angry
0.486,1967,0.00876,['Jimi Hendrix'],0.533,170813,0.905,0,0wJoRiX5K5BxlqZTolB2LD,0.578,2,0.0698,-5.27,1,Purple Haze,72,12-05-1967,0.0754,108.9,Angry
0.426,1967,0.181,['Jimi Hendrix'],0.515,145747,0.534,0,1Eolhana7nKHYpcYpdVcT5,0.00278,6,0.0547,-8.045,1,Little Wing,71,01-12-1967,0.0768,70.776,Angry
0.289,1967,0.336,['The Beatles'],0.39,247320,0.502,0,3Am0IbOxmvlSXro7N5iSfZ,0.000138,10,0.0713,-12.277,1,Strawberry Fields Forever - Remastered 2009,71,27-11-1967,0.178,97.871,Angry
0.44,1967,0.369,['The Doors'],0.413,429760,0.725,0,5uvosCdMlFdTXhoazkTI5R,2.16e-05,3,0.0905,-5.787,0,Light My Fire,73,04-01-1967,0.0324,124.618,Angry
0.454,1967,0.504,['Jimi Hendrix'],0.461,168920,0.714,0,3qebSLgUwaEqbwCM5sj5Kh,0.0171,11,0.684,-9.159,0,Castles Made of Sand,62,01-12-1967,0.313,94.372,Angry
0.417,1967,0.162,['The Kinks'],0.512,194216,0.69,0,5nrmGFJ87crVoJF5xdRqwn,0.0,1,0.167,-6.969,0,Waterloo Sunset - Mono Mix,66,15-09-1967,0.0249,107.839,Angry
0.478,1967,0.047,['Scott McKenzie'],0.495,178933,0.67,0,77qBwefBIdzymXNCuAI8YX,2.52e-05,7,0.219,-5.918,1,San Francisco (Be Sure to Wear Some Flowers In Your Hair),56,01-11-1967,0.0284,112.443,Angry
0.235,1967,0.304,"['The Velvet Underground', 'Nico']",0.201,433573,0.777,0,5by3w3NXvwDpV9FBSOR35u,0.78,1,0.0981,-10.167,1,Heroin,60,12-03-1967,0.0705,145.733,Angry
0.467,1967,0.0119,['The Beatles'],0.619,181307,0.625,0,0JBvtprXP2Z0LP3jmzA7Xp,1.05e-06,7,0.152,-9.635,1,"Baby, You're A Rich Man - Remastered 2009",58,27-11-1967,0.036,96.751,Angry
0.488,1967,0.218,['Jimi Hendrix'],0.539,190227,0.609,0,1Y6Dv0tWYUP3Za2Es9FUL2,0.111,8,0.115,-9.397,1,May This Be Love,53,12-05-1967,0.0622,95.347,Angry
0.332,1967,0.294,['Jimi Hendrix'],0.316,221827,0.756,0,5Zyv0v4rPcrXjkaeImuodv,0.429,8,0.351,-6.315,1,One Rainy Wish,53,01-12-1967,0.1,165.963,Angry
0.493,1967,0.00428,['Jimi Hendrix'],0.39,334520,0.648,0,0J3CHAStO3pNGTnYnxKZod,0.0531,8,0.689,-9.789,1,If 6 Was 9,54,01-12-1967,0.137,103.496,Angry
0.232,1967,0.524,['The Beach Boys'],0.426,219307,0.583,0,7BO7ZbaEmgCSSp3znPMxN4,4.05e-06,1,0.147,-7.442,1,Heroes And Villains - Remastered 2001,52,18-09-1967,0.0354,116.803,Angry
0.102,1967,0.787,['Ennio Morricone'],0.304,162133,0.657,0,1JSIWsJfxOji0FrxFcxdCK,0.954,0,0.113,-13.567,1,"The Good, The Bad And The Ugly - Main Title",59,1967,0.0824,120.338,Angry
0.324,1967,0.0151,['The Monkees'],0.537,146533,0.677,0,7dvtNWoHd3ioEBmIl0s3In,0.000199,5,0.0981,-4.437,1,(I'm Not Your) Steppin' Stone - 2006 Remaster,55,09-01-1967,0.0301,131.477,Angry
0.196,1967,0.0399,['The Who'],0.346,248619,0.797,0,2nlSeJ6CgvWeVOkrLmadf6,2.17e-05,4,0.0728,-7.805,1,I Can See For Miles,52,15-12-1967,0.0888,130.91,Angry
0.338,1967,0.0385,['The Beatles'],0.297,170107,0.613,0,0qHMhBZqYb99yhX9BHcIkV,3.98e-05,9,0.0734,-9.065,1,Magical Mystery Tour - Remastered 2009,53,27-11-1967,0.0931,170.962,Angry
0.455,1967,0.0277,['Jimi Hendrix'],0.403,255613,0.763,0,02POyqtbrdmYQ3RxsTrYMD,0.00985,8,0.148,-6.727,1,Are You Experienced?,49,12-05-1967,0.118,82.812,Angry
0.462,1967,0.199,['The Doors'],0.411,186560,0.763,0,4WFVX3E568hdAixIj3U222,0.00447,9,0.329,-6.738,0,Strange Days,54,25-09-1967,0.0541,121.57,Angry
0.417,1967,0.0209,['Jimi Hendrix'],0.307,404267,0.756,0,34jAhU99TNRvYwwOEoINl3,0.758,11,0.353,-8.119,0,Third Stone From The Sun,48,12-05-1967,0.0493,114.843,Angry
0.0803,1967,0.378,['Pink Floyd'],0.348,251279,0.634,0,3Y8gNcoJu1uJ5L1BZuGvqB,0.474,2,0.346,-11.527,1,Astronomy Domine,50,05-08-1967,0.048,124.079,Angry
0.309,1967,0.767,['Pink Floyd'],0.23,580716,0.704,0,3xyTufSSGLP3oZnomceAVW,0.87,2,0.112,-10.975,1,Interstellar Overdrive,50,05-08-1967,0.0569,94.371,Angry
0.412,1967,0.354,['The Electric Prunes'],0.341,178144,0.714,0,5YgCmkSdGukXqK3fJlX4pQ,0.0,2,0.31,-7.998,0,I Had Too Much to Dream (Last Night),48,1967,0.0404,147.604,Angry
0.457,1968,0.191,['Cream'],0.553,298333,0.576,0,3Xls4cNOwy01dtrNXb1inG,0.00664,0,0.0365,-13.458,1,White Room,72,01-07-1968,0.0304,109.827,Angry
0.447,1968,0.48,['Jimi Hendrix'],0.214,313373,0.91,0,2AxCeJ6PSsBYiTckM0HLY7,0.00839,8,0.0517,-6.662,1,Voodoo Child (Slight Return),67,25-10-1968,0.389,175.561,Angry
0.494,1968,0.069,['The Beatles'],0.48,163453,0.969,0,0j3p1p06deJ7f9xmJ9yG22,0.00022,9,0.0608,-7.464,1,Back In The U.S.S.R. - Remastered 2009,67,22-11-1968,0.0854,142.489,Angry
0.281,1968,0.000606,['The Beatles'],0.166,269787,0.831,0,0Bs0hUYxz7REyIHH7tRhL2,0.846,9,0.811,-8.469,1,Helter Skelter - Remastered 2009,62,22-11-1968,0.0894,167.518,Angry
0.332,1968,0.16,['The Beatles'],0.388,235773,0.529,0,5NQYyej46WQkgCbnzGD21W,0.0681,7,0.108,-10.533,1,Dear Prudence - Remastered 2009,62,22-11-1968,0.0436,150.721,Angry
0.164,1968,0.00533,['Deep Purple'],0.577,264973,0.664,0,4aU82r5G2KTUh3HmPHCbM1,0.111,10,0.142,-9.153,1,Hush,54,01-07-1968,0.0461,108.442,Angry
0.44,1968,0.523,['The Beatles'],0.431,164547,0.54,0,71LsKf3xISiOlY1mj7FFPP,1.34e-06,9,0.169,-9.6,0,Happiness Is A Warm Gun - Remastered 2009,57,22-11-1968,0.0589,139.288,Angry
0.403,1968,0.265,['The Zombies'],0.421,235827,0.58,0,5QXqz1KDz8Z8DmfQoxWmmy,0.0136,7,0.0973,-7.011,1,Care Of Cell 44,52,19-04-1968,0.0285,129.959,Angry
0.407,1968,0.0731,['The Human Beinz'],0.568,140440,0.75,0,4QkvD53COA5qLA7rQ1Pa7D,0.0,2,0.121,-8.913,1,Nobody But Me,53,01-01-1968,0.0466,75.82,Angry
0.452,1968,0.253,"['Blood, Sweat & Tears']",0.414,258733,0.501,0,76OUhpuAQSQ2orR5TUeeRc,0.0,3,0.353,-9.105,0,You've Made Me So Very Happy,50,1968-12,0.0443,95.837,Angry
0.446,1968,0.653,['Gary Puckett & The Union Gap'],0.408,194493,0.544,0,3F64pIPqvcujnwvcVLVZ64,0.0,3,0.512,-8.277,1,Young Girl,55,1968,0.0333,119.112,Angry
0.497,1968,0.037,['Bee Gees'],0.442,177440,0.596,0,4xCVHlmzEyIn1t4gXYsMaf,4.46e-06,2,0.172,-6.327,0,I've Gotta Get A Message To You,55,11-08-1968,0.0281,83.414,Angry
0.435,1968,0.000875,['The Beatles'],0.327,240453,0.525,0,2AsGApoUuN8pTM17Lq9eUd,0.259,9,0.133,-10.272,1,Yer Blues - Remastered 2009,51,22-11-1968,0.0475,151.766,Angry
0.32,1968,0.248,['Jimi Hendrix'],0.298,899933,0.753,0,0auKlivXpm76wR63mMJ3pR,0.148,0,0.112,-7.417,0,Voodoo Chile,50,25-10-1968,0.0894,164.991,Angry
0.362,1968,0.115,['The Beatles'],0.517,182080,0.529,0,5XmetMMUFNXClbiYnGdVmP,0.00396,9,0.174,-11.851,0,Cry Baby Cry - Remastered 2009,50,22-11-1968,0.0323,76.644,Angry
0.302,1968,0.689,['Pink Floyd'],0.16,336728,0.615,0,5xUz3xvyPPrNfnBrh9IOZa,0.861,0,0.153,-8.897,1,Let There Be More Light,50,29-06-1968,0.0358,77.393,Angry
0.417,1968,0.0672,['Status Quo'],0.241,190600,0.604,0,0MRs5O62wfDgf5cQKalrPq,4.98e-05,7,0.0541,-3.817,1,Pictures of Matchstick Men - Mono Version,53,27-09-1968,0.0313,173.134,Angry
0.152,1968,0.425,['The Beatles'],0.792,52973,0.763,0,6j67aNAPeQ31uw4qw4rpLa,0.627,2,0.789,-11.185,1,Wild Honey Pie - Remastered 2009,49,22-11-1968,0.0506,89.9,Angry
0.435,1968,0.238,['Jackie DeShannon'],0.596,156827,0.523,0,7MUO4NG8cNjTEQlANYwmoU,0.0,2,0.0771,-6.801,1,Put A Little Love In Your Heart,45,1968,0.0248,100.974,Angry
0.462,1968,0.664,['Gary Puckett & The Union Gap'],0.441,191267,0.555,0,28E3Hw3po6GAA83aB9vHSz,0.0,3,0.162,-8.227,1,Young Girl,50,1968,0.034,119.426,Angry
0.403,1968,0.155,['Sonny & Cher'],0.662,205720,0.527,0,2tuWxZctCHB4ETgPE8rb34,0.0,10,0.274,-9.088,1,The Beat Goes On,47,01-01-1968,0.0418,126.055,Angry
0.423,1968,0.321,['The Lemon Pipers'],0.509,146427,0.627,0,240FNg8tSGXr9OGswVMuO6,0.00254,7,0.24,-7.392,1,Green Tambourine,45,1968,0.0284,111.006,Angry
0.481,1968,0.0286,['The Doors'],0.416,234440,0.594,0,4CyqGx74ElL4WC5TaEbx0x,0.000526,5,0.211,-13.718,1,Not to Touch the Earth,49,03-07-1968,0.0455,119.293,Angry
0.394,1969,0.0339,['The Beatles'],0.557,185733,0.54,0,6dGnYIeXmHdcikdzNNDMm2,0.00248,9,0.179,-10.484,1,Here Comes The Sun - Remastered 2009,82,26-09-1969,0.0347,129.171,Angry
0.489,1969,0.447,['The Rolling Stones'],0.634,270773,0.63,0,6H3kDe7CGoWYBabAeVWGiD,0.039,1,0.17,-8.277,0,Gimme Shelter,76,05-12-1969,0.031,118.628,Angry
0.422,1969,0.0484,['Led Zeppelin'],0.412,333893,0.902,0,0hCB0YR03f6AmQaHbwWDe8,0.131,9,0.405,-11.6,1,Whole Lotta Love - 1990 Remaster,77,22-10-1969,0.405,89.74,Angry
0.468,1969,0.0192,['The Who'],0.543,180943,0.715,0,6LbbHFEajG9e4m0G3L47c4,0.0,2,0.256,-8.89,1,Pinball Wizard,68,23-05-1969,0.0356,124.011,Angry
0.472,1969,0.64,['The Rolling Stones'],0.32,448720,0.62,0,6lFZbCc7pn6Lme1NP7qQqQ,6.36e-05,0,0.253,-9.686,1,You Can't Always Get What You Want,67,05-12-1969,0.0594,86.327,Angry
0.433,1969,0.044,['Led Zeppelin'],0.271,386373,0.553,0,6hu1f1cXSw7OAqhpSQ2zDy,0.0096,2,0.0999,-9.526,1,Dazed and Confused - 1990 Remaster,63,12-01-1969,0.0472,86.762,Angry
0.42,1969,0.0233,['The Beatles'],0.37,467320,0.515,0,3Z25k4ZF6QENy2d9YatsM5,0.205,2,0.0966,-9.487,0,I Want You (She's So Heavy) - Remastered 2009,61,26-09-1969,0.0321,115.732,Angry
0.107,1969,0.0229,['The Stooges'],0.527,188560,0.871,0,672N8DGGTOLCOgWe0koX5g,0.155,4,0.419,-8.708,1,I Wanna Be Your Dog,60,05-08-1969,0.0354,120.722,Angry
0.145,1969,0.0878,['The Stooges'],0.523,192324,0.941,0,79MMMdYL00iwKVHBSAUkLY,0.148,4,0.106,-4.444,0,I Wanna Be Your Dog - 2019 Remaster,59,01-01-1969,0.0377,120.67,Angry
0.353,1969,0.713,['Herbie Hancock'],0.398,301867,0.527,0,6eimz6jvlZaPwtflDWCTa0,0.934,4,0.119,-16.591,0,Tell Me a Bedtime Story,55,08-12-1969,0.0297,118.504,Angry
0.499,1969,0.00472,['The Beatles'],0.474,72640,0.939,0,1FTCA6wQwulQFokDddKE68,0.674,11,0.19,-8.884,0,Polythene Pam - Remastered 2009,54,26-09-1969,0.199,166.829,Angry
0.429,1969,0.0898,['Led Zeppelin'],0.24,388667,0.546,0,5MWfv4F84sJhScYq18yqbN,0.00648,2,0.0898,-10.026,1,Dazed and Confused - Remaster,50,12-01-1969,0.0548,181.373,Angry
0.381,1969,0.144,['Led Zeppelin'],0.375,150201,0.956,0,2E64SWjM9rQmAshItmdbcw,7.6e-06,2,0.417,-7.078,1,Communication Breakdown - Remaster,50,12-01-1969,0.175,175.04,Angry
0.406,1969,0.0617,['Led Zeppelin'],0.401,334555,0.893,0,3OuMIIFP5TxM8tLXMWYPGV,0.0391,9,0.164,-11.171,1,Whole Lotta Love - Remaster,50,22-10-1969,0.437,87.979,Angry
0.488,1969,0.311,['Led Zeppelin'],0.353,286231,0.593,0,3g3LzkOMh3lx2FmCgb40bj,0.0,9,0.0685,-9.675,1,What Is and What Should Never Be - Remaster,48,22-10-1969,0.0457,82.56,Angry
0.486,1969,0.522,['Santana'],0.494,397333,0.706,0,4e0GkgtMPZFt41Ua8PlHQL,0.894,7,0.154,-14.34,1,Soul Sacrifice,51,1969,0.0485,135.752,Angry
0.492,1969,0.137,['Chicago'],0.52,474133,0.932,0,5cn5xzaVKSheUb4DvTwMBT,0.0188,11,0.654,-6.437,0,Beginnings - 2002 Remaster,46,28-04-1969,0.0875,111.215,Angry
0.359,1969,0.00519,"['Neil Young', 'Crazy Horse']",0.29,606680,0.821,0,6geu2q04nElk0lLv5YwU9M,0.0525,5,0.141,-7.022,1,Cowgirl in the Sand - 2009 Remaster,49,14-05-1969,0.0578,172.323,Angry
0.249,1969,0.351,['Led Zeppelin'],0.328,274694,0.575,0,5RPiBNQVmuEm7YlVVotrLa,0.000556,7,0.688,-10.437,1,Your Time Is Gonna Come - Remaster,47,12-01-1969,0.0439,149.645,Angry
0.383,1969,0.0583,['Creedence Clearwater Revival'],0.35,387440,0.545,0,5tExbDqNGYDcLCYBFIdcN1,0.117,7,0.128,-8.459,1,Effigy,52,02-11-1969,0.0261,77.08,Angry
0.406,1969,0.77,['Cass Elliot'],0.41,221373,0.532,0,3cOWCcBKwiwUs5PCYirwMI,0.0,11,0.698,-10.394,0,Dream A Little Dream Of Me,46,19-10-1969,0.195,134.128,Angry
0.439,1969,0.216,['Led Zeppelin'],0.316,507749,0.774,0,2aQd3uZDUKXwzZXvJ1oa0P,0.00252,9,0.394,-9.771,1,How Many More Times - Remaster,46,12-01-1969,0.0727,144.129,Angry
0.454,1970,4.52e-05,['Black Sabbath'],0.412,168406,0.658,0,1Y373MqadDRtclJNdnUXVc,0.000774,4,0.176,-12.051,0,Paranoid - 2012 - Remaster,69,18-09-1970,0.0708,163.071,Angry
0.497,1970,0.577,['Derek & The Dominos'],0.404,423840,0.902,0,2kkvB3RNRzwjFdGhaUA0tz,0.297,1,0.287,-3.88,1,Layla,74,01-11-1970,0.0665,115.669,Angry
0.427,1970,0.00351,['Black Sabbath'],0.336,355304,0.792,0,3IOQZRcEkplCXg6LofKqE9,0.00175,9,0.0437,-10.875,1,Iron Man - 2012 - Remaster,66,18-09-1970,0.084,155.587,Angry
0.413,1970,0.222,['Black Sabbath'],0.332,474360,0.623,0,2rd9ETlulTbz6BYZcdvIE1,0.000895,9,0.278,-12.363,1,War Pigs / Luke's Wall - 2012 - Remaster,65,18-09-1970,0.08,183.097,Angry
0.37,1970,0.146,['The Guess Who'],0.55,307493,0.726,0,3LQPTJEqOfljGBxmpgUnoC,0.00608,2,0.428,-8.51,1,American Woman,64,01-01-1970,0.0516,92.697,Angry
0.331,1970,0.593,['The Jackson 5'],0.51,237760,0.515,0,5RdhBLmB4DyFHLglRrfx63,1.24e-06,5,0.654,-7.247,1,I'll Be There,67,08-09-1970,0.0253,93.212,Angry
0.332,1970,0.492,['The Beatles'],0.761,189387,0.592,0,4MLBqAEzNN89o2M9h92Z26,0.00626,2,0.61,-9.836,1,Get Back - Remastered 2009,64,08-05-1970,0.0586,123.095,Angry
0.324,1970,0.795,['The Delfonics'],0.484,201067,0.59,0,1NeKY4qWsCnhY8fvhwQa7q,0.00306,9,0.155,-6.663,1,Didn't I (Blow Your Mind This Time),57,1970,0.0283,140.588,Angry
0.441,1970,0.468,['George Harrison'],0.513,226867,0.569,0,6QLFNz62dpOgQTloWuUbNh,0.00134,9,0.111,-8.278,1,All Things Must Pass - Remastered 2014,59,27-11-1970,0.029,122.676,Angry
0.146,1970,0.0281,['Stephen Stills'],0.567,185587,0.65,0,3NNkJwiHucP5QyUEAIMXra,4.03e-06,0,0.107,-6.924,1,Love the One You're With,55,1970,0.0325,97.279,Angry
0.333,1970,0.16,['Led Zeppelin'],0.525,257346,0.501,0,1dK6cNOMYjEP3QGYOfwP6t,0.025,1,0.146,-14.192,1,Bron-Y-Aur Stomp - Remaster,56,1970,0.0318,108.291,Angry
0.361,1970,0.0335,['Black Sabbath'],0.394,262747,0.682,0,6sjTzevtstOxOMsFsypsEm,0.000231,9,0.307,-11.972,1,The Wizard - 2014 Remaster,51,13-02-1970,0.111,100.646,Angry
0.359,1970,0.125,['Led Zeppelin'],0.399,297929,0.845,0,4S2QZuPFZ9qeHW2sonMJS1,0.00109,2,0.334,-8.736,1,Gallows Pole - Remaster,54,1970,0.0369,105.911,Angry
0.229,1970,0.0191,['Black Sabbath'],0.452,428291,0.574,0,72YRB6ar59nBsNdnn0cVdD,0.000111,0,0.112,-12.452,0,Hand of Doom - 2012 - Remaster,47,18-09-1970,0.0674,142.076,Angry
0.285,1970,0.00212,['George Harrison'],0.211,430867,0.653,0,25fDeVbN8AYWRriJfutwaG,0.106,7,0.0605,-7.638,1,Isn't It A Pity - Remastered 2014,53,27-11-1970,0.0264,73.393,Angry
0.364,1970,0.0715,['The Beatles'],0.44,217560,0.609,0,3gwRWIbr5ycEVLIAXrWaw7,0.0,2,0.582,-8.824,1,I've Got A Feeling - Remastered 2009,52,08-05-1970,0.0358,165.156,Angry
0.236,1970,0.0836,['The Doors'],0.554,238627,0.512,0,6KVM6U9Wcxgjh0jDjoRDgh,0.000332,9,0.103,-7.6,0,Waiting for the Sun,53,09-02-1970,0.0237,89.296,Angry
0.322,1970,0.0169,['The Moody Blues'],0.222,344227,0.659,0,4Q27I5G3W14hnYVi45oi2h,2.09e-05,0,0.471,-9.942,1,Question,50,07-08-1970,0.0487,75.634,Angry
0.43,1970,0.77,['Rodríguez'],0.463,229413,0.577,0,17nOJOcPbcl4sKzM2yyYDp,0.0,5,0.598,-6.542,1,Sugar Man,60,05-03-1970,0.043,97.83,Angry
0.15,1971,0.313,['The Who'],0.489,300400,0.724,0,3qiyyUfYe7CRYLucrPmulD,0.185,5,0.287,-8.367,1,Baba O'Riley,77,14-08-1971,0.0352,117.292,Angry
0.342,1971,0.213,['The Who'],0.394,221427,0.622,0,0cKk8BKEi7zXbdrYdyqBP5,4.45e-05,4,0.0892,-8.258,0,Behind Blue Eyes,70,14-08-1971,0.0336,126.844,Angry
0.271,1971,0.256,['The Who'],0.702,513000,0.841,0,1W1GpfPujmgp2vQqcpUhtU,0.235,2,0.0584,-9.837,1,Won't Get Fooled Again - Remix,60,14-08-1971,0.045,134.919,Angry
0.391,1971,0.0682,['Yes'],0.41,510573,0.761,0,0YveezON7jpiaHA8fnUHxN,0.0077,4,0.0758,-9.453,0,Roundabout - 2003 Remaster,66,26-11-1971,0.0687,132.889,Angry
0.368,1971,0.0802,['Black Sabbath'],0.318,317206,0.65,0,5clz8BOBulxx7q2yHxqOCk,0.132,6,0.0962,-13.928,1,Children of the Grave - 2014 Remaster,58,21-07-1971,0.0375,149.994,Angry
0.474,1971,0.373,['Marvin Gaye'],0.499,196467,0.633,0,1dnTzkUEdwm9jrmdpKSfWU,0.716,6,0.0876,-12.145,0,Mercy Mercy Me (The Ecology),61,21-05-1971,0.0445,93.238,Angry
0.339,1971,0.0965,['Shuggie Otis'],0.432,252173,0.518,0,2u3HmBPHrk3ooSdVikignW,0.788,7,0.136,-13.403,1,Sweet Thang,60,1971,0.0375,142.735,Angry
0.426,1971,0.15,['Elton John'],0.305,322133,0.594,0,0aJfFLl0grcQS7euiIp0ni,0.000303,5,0.39,-10.499,1,Levon,55,05-11-1971,0.0447,145.77,Angry
